Format Version,1.24,Take Name,Take 2025-12-05 04.42.50 PM,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-12-05 04.42.51.191 PM,Capture Start Frame,1038231,Total Frames in Take,3273,Total Exported Frames,3273,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

Frame,Time (seconds),R.x,R.y,R.z,R.w,P.x,P.y,P.z
1983,19.830000,0.011888,-0.002694,0.094289,-0.995470,-445.498169,-17.689966,108.257423
1984,19.840000,0.011404,-0.002403,0.096288,-0.995285,-448.212524,-17.451801,108.294365
1985,19.850000,0.010835,-0.001736,0.098335,-0.995093,-450.949738,-17.208055,108.365303
1986,19.860000,0.011892,-0.003185,0.098808,-0.995030,-453.571075,-16.749008,108.340401
1987,19.870000,0.012160,-0.004404,0.099782,-0.994925,-456.240051,-16.361774,108.176781
1988,19.880000,0.012635,-0.004676,0.101717,-0.994722,-458.894043,-15.964950,108.108063
1989,19.890000,0.011492,-0.002791,0.105575,-0.994341,-461.702271,-15.833814,108.272530
1990,19.900000,0.011774,-0.003573,0.106511,-0.994235,-464.519592,-15.394846,108.219376
1991,19.910000,0.011364,-0.004198,0.107977,-0.994080,-467.177032,-15.078047,108.184425
1992,19.920000,0.012155,-0.003416,0.110179,-0.993832,-469.991608,-14.683288,108.331856
1993,19.930000,0.012108,-0.003528,0.111037,-0.993736,-472.760284,-14.322722,108.304855
1994,19.940000,-0.002553,0.004571,0.126470,-0.991957,-474.882355,-14.722327,108.879196
1995,19.950000,-0.002896,0.005065,0.129218,-0.991599,-477.569763,-14.424558,108.808174
1996,19.960000,-0.004805,0.006026,0.131665,-0.991264,-480.377014,-14.026892,108.873589
1997,19.970000,-0.003224,0.006519,0.133340,-0.991044,-483.009338,-13.583841,108.839844
1998,19.980000,-0.002860,0.007345,0.134404,-0.990895,-485.848694,-13.031312,108.961899
1999,19.990000,-0.002193,0.007977,0.137684,-0.990442,-488.711517,-12.692820,109.125046
2000,20.000000,-0.002799,0.007088,0.139143,-0.990243,-491.534058,-12.200918,108.985649
2001,20.010000,-0.002818,0.007436,0.141337,-0.989930,-494.274445,-11.766886,108.967598
2002,20.020000,-0.003128,0.006956,0.143117,-0.989676,-497.057404,-11.228454,108.971245
2003,20.030000,-0.003066,0.006847,0.143812,-0.989577,-499.729645,-10.630849,108.980385
2004,20.040000,-0.002753,0.005575,0.145371,-0.989358,-502.240173,-10.005662,108.952423
2005,20.050000,-0.002639,0.007161,0.147622,-0.989014,-504.800385,-9.369859,109.179916
2006,20.060000,-0.000164,0.007267,0.148164,-0.988936,-507.655548,-8.699573,109.106026
2007,20.070000,-0.001114,0.007934,0.150458,-0.988584,-510.368225,-8.221298,108.950188
2008,20.080000,-0.001572,0.009920,0.153185,-0.988146,-513.190491,-7.826831,109.126747
2009,20.090000,-0.001676,0.009434,0.154468,-0.987951,-516.032837,-7.355111,109.161736
2010,20.100000,-0.001389,0.007967,0.155927,-0.987736,-518.776550,-6.884943,109.086197
2011,20.110000,-0.001501,0.008831,0.158232,-0.987361,-521.593201,-6.418305,109.189583
2012,20.120000,-0.001909,0.008575,0.160078,-0.987065,-524.249329,-5.951472,109.294617
2013,20.130000,-0.001792,0.008754,0.162528,-0.986663,-526.978455,-5.417873,109.325874
2014,20.140000,-0.000283,0.007333,0.163981,-0.986436,-529.528137,-4.790666,109.147133
2015,20.150000,-0.000140,0.007764,0.165512,-0.986177,-532.069580,-4.167800,109.054146
2016,20.160000,-0.001067,0.008343,0.166376,-0.986027,-534.888977,-3.643035,108.961365
2017,20.170000,-0.000358,0.007210,0.168773,-0.985629,-537.463684,-3.134039,109.057152
2018,20.180000,-0.001130,0.007452,0.171784,-0.985106,-540.246704,-2.642136,109.340660
2019,20.190000,-0.001144,0.007845,0.175093,-0.984520,-543.058044,-2.310771,109.406860
2020,20.200000,-0.001458,0.008929,0.177571,-0.984066,-545.913757,-1.873231,109.351219
2021,20.210000,-0.001758,0.009207,0.178717,-0.983856,-548.692932,-1.252794,109.357895
2022,20.220000,-0.000354,0.008701,0.180582,-0.983521,-551.329590,-0.655530,109.351219
2023,20.230000,-0.000229,0.007102,0.180542,-0.983542,-553.814209,0.181584,109.193565
2024,20.240000,0.000560,0.006146,0.181390,-0.983392,-556.417236,1.064593,109.080978
2025,20.250000,0.001354,0.006627,0.185949,-0.982536,-558.885376,1.659708,109.027931
2026,20.260000,0.000960,0.007452,0.188615,-0.982022,-561.665039,2.257471,109.036804
2027,20.270000,0.000689,0.008299,0.190795,-0.981595,-564.491760,2.835152,109.127167
2028,20.280000,0.003037,0.007093,0.193617,-0.981047,-567.179321,3.436526,109.089119
2029,20.290000,0.008161,0.000721,0.198048,-0.980158,-569.896606,3.886907,108.905205
2030,20.300000,0.009107,-0.000722,0.199482,-0.979859,-572.559448,4.570467,108.790596
2031,20.310000,0.008347,-0.000739,0.201734,-0.979405,-575.208801,5.287060,108.734131
2032,20.320000,0.008735,0.001354,0.203694,-0.978995,-577.804443,6.150557,108.746361
2033,20.330000,0.008392,-0.000527,0.205083,-0.978708,-580.221069,7.114695,108.671585
2034,20.340000,0.008376,-0.000487,0.206158,-0.978483,-582.833801,7.948404,108.586609
2035,20.350000,0.007109,-0.000051,0.208972,-0.977896,-585.496582,8.686723,108.755180
2036,20.360000,0.007395,-0.001722,0.209808,-0.977713,-587.961243,9.550614,108.565269
2037,20.370000,0.006929,0.001179,0.211581,-0.977335,-590.705139,10.287272,108.747025
2038,20.380000,0.005927,0.000643,0.213493,-0.976927,-593.259033,11.012185,108.805717
2039,20.390000,0.004814,0.000308,0.215393,-0.976516,-595.925659,11.722555,108.757507
2040,20.400000,0.004897,-0.000606,0.218300,-0.975869,-598.503906,12.389561,108.787132
2041,20.410000,0.005179,-0.001570,0.219224,-0.975659,-601.159668,13.285486,108.760918
2042,20.420000,0.005295,-0.000979,0.220494,-0.975374,-603.723633,14.324943,108.723450
2043,20.430000,0.004890,0.000241,0.221569,-0.975133,-606.378967,15.376062,108.723930
2044,20.440000,0.004882,0.001948,0.223640,-0.974658,-609.123657,16.303558,108.873322
2045,20.450000,0.003944,0.001844,0.225301,-0.974280,-611.736389,17.280308,108.912514
2046,20.460000,0.003348,0.000373,0.227026,-0.973883,-614.363403,18.132597,108.843407
2047,20.470000,0.002778,0.000822,0.229205,-0.973374,-616.986206,18.982006,108.930069
2048,20.480000,0.002179,-0.000740,0.231255,-0.972890,-619.631775,19.761101,108.789604
2049,20.490000,0.001679,-0.000358,0.233145,-0.972441,-622.129578,20.629890,108.774887
2050,20.500000,0.002240,0.000643,0.233496,-0.972355,-624.605103,21.775635,108.953575
2051,20.510000,0.001389,0.000929,0.235445,-0.971886,-627.176514,22.826811,108.946167
2052,20.520000,0.002739,0.001899,0.238090,-0.971238,-629.650024,23.869184,108.838783
2053,20.530000,0.003130,0.002513,0.240031,-0.970757,-632.134827,24.903408,108.776070
2054,20.540000,0.001671,0.002927,0.242211,-0.970218,-634.714661,25.826311,108.709053
2055,20.550000,0.002961,0.003783,0.244560,-0.969622,-637.306946,26.876741,108.617508
2056,20.560000,0.003025,0.002656,0.245431,-0.969406,-639.828918,27.998158,108.850327
2057,20.570000,0.002462,0.003636,0.246421,-0.969153,-642.367065,29.004118,108.933899
2058,20.580000,-0.000707,0.004063,0.247979,-0.968757,-644.886047,29.999134,108.783203
2059,20.590000,0.001574,0.005273,0.250725,-0.968043,-647.455811,30.950167,108.835938
2060,20.600000,0.003429,0.004787,0.252314,-0.967627,-649.906067,32.023312,108.771805
2061,20.610000,0.002301,0.005439,0.253689,-0.967268,-652.494995,33.053116,108.746124
2062,20.620000,0.002361,0.005697,0.254641,-0.967016,-654.979675,34.254303,108.822083
2063,20.630000,0.003409,0.006193,0.255736,-0.966721,-657.594849,35.490589,108.952080
2064,20.640000,0.003715,0.010252,0.258021,-0.966078,-660.125977,36.613621,108.812714
2065,20.650000,0.002426,0.007014,0.258536,-0.965973,-662.672180,37.631981,108.890450
2066,20.660000,0.002493,0.007887,0.260507,-0.965437,-665.134155,38.708839,108.853775
2067,20.670000,0.002209,0.004637,0.262264,-0.964982,-667.514038,39.756382,108.926819
2068,20.680000,-0.001149,0.004513,0.263473,-0.964656,-670.013977,40.888706,108.903511
2069,20.690000,0.000023,0.005501,0.266443,-0.963835,-672.332336,42.064503,108.892822
2070,20.700000,-0.000820,0.005224,0.265988,-0.963962,-675.133972,43.221016,109.018303
2071,20.710000,-0.000161,0.005361,0.268220,-0.963343,-677.726868,44.308620,109.094589
2072,20.720000,0.000623,0.005028,0.269201,-0.963071,-680.364563,45.448101,109.107277
2073,20.730000,0.000850,0.005934,0.271342,-0.962464,-682.832214,46.646889,109.123512
2074,20.740000,0.000789,0.004987,0.272375,-0.962178,-685.426086,47.695293,109.135139
2075,20.750000,0.001075,0.005924,0.274283,-0.961630,-687.873779,48.886425,109.173393
2076,20.760000,0.001464,0.004450,0.276817,-0.960911,-690.283020,50.082031,109.218658
2077,20.770000,0.000424,0.003772,0.279113,-0.960251,-692.699707,51.147255,109.247528
2078,20.780000,0.000454,0.004212,0.281109,-0.959667,-695.360962,52.265991,109.237419
2079,20.790000,0.001070,0.005430,0.282581,-0.959228,-697.934143,53.527359,109.214981
2080,20.800000,0.001546,0.006062,0.284367,-0.958695,-700.413147,54.819393,109.252853
2081,20.810000,0.000410,0.004811,0.285514,-0.958363,-702.856018,56.105095,109.217484
2082,20.820000,0.000091,0.005407,0.287127,-0.957877,-705.400635,57.432934,109.175858
2083,20.830000,0.000882,0.004438,0.288899,-0.957349,-707.924500,58.728786,109.292160
2084,20.840000,0.001546,0.002797,0.291149,-0.956673,-710.433960,59.948498,109.264313
2085,20.850000,0.001230,0.003197,0.294023,-0.955792,-712.841858,61.196686,109.187408
2086,20.860000,-0.000189,0.003057,0.295235,-0.955420,-715.289795,62.559372,109.256920
2087,20.870000,-0.000452,0.004020,0.296533,-0.955014,-717.629517,63.946144,109.304512
2088,20.880000,0.000322,0.004422,0.298117,-0.954519,-720.033203,65.377769,109.219543
2089,20.890000,0.000643,0.003308,0.300321,-0.953832,-722.528198,66.601379,109.139519
2090,20.900000,0.000976,0.003862,0.302493,-0.953143,-724.963745,67.853271,109.274841
2091,20.910000,0.000547,0.004388,0.304420,-0.952528,-727.439392,69.134628,109.287361
2092,20.920000,0.000108,0.004384,0.306207,-0.951955,-729.856018,70.417282,109.228928
2093,20.930000,0.000385,0.003394,0.308553,-0.951201,-732.269165,71.703453,109.211670
2094,20.940000,-0.000118,0.003067,0.309893,-0.950767,-734.580261,73.088791,109.237846
2095,20.950000,0.001332,0.002788,0.311575,-0.950217,-736.844971,74.551628,109.248123
2096,20.960000,0.000329,0.002859,0.313528,-0.949575,-739.162415,75.933998,109.356491
2097,20.970000,0.000991,0.003569,0.315613,-0.948881,-741.544312,77.384872,109.259300
2098,20.980000,0.001197,0.001995,0.316869,-0.948466,-743.825745,78.868874,109.269547
2099,20.990000,0.001011,0.001410,0.318562,-0.947901,-746.214905,80.367493,109.208839
2100,21.000000,0.001415,0.002673,0.320895,-0.947110,-748.537537,81.851074,109.142395
2101,21.010000,0.001213,0.002195,0.322263,-0.946647,-751.012878,83.357491,109.210800
2102,21.020000,0.002304,0.003774,0.324476,-0.945884,-753.351135,84.909309,109.312691
2103,21.030000,0.001184,0.002152,0.326084,-0.945337,-755.640869,86.427521,109.322929
2104,21.040000,0.000765,0.001915,0.327313,-0.944914,-758.034546,87.804283,109.202522
2105,21.050000,0.002007,0.002522,0.329544,-0.944135,-760.354187,89.200325,109.201569
2106,21.060000,0.000702,0.002037,0.332402,-0.943135,-762.582703,90.602036,109.238304
2107,21.070000,0.001415,0.002853,0.334240,-0.942483,-764.954773,91.985977,109.186966
2108,21.080000,0.001948,0.003358,0.336443,-0.941696,-767.398926,93.608086,109.435677
2109,21.090000,0.002070,0.003074,0.338115,-0.941097,-769.641663,95.261215,109.381706
2110,21.100000,0.000965,0.000986,0.338772,-0.940867,-771.909607,96.865509,109.171570
2111,21.110000,0.001753,0.001336,0.341400,-0.939916,-774.276855,98.482185,109.155823
2112,21.120000,0.000515,0.001866,0.343061,-0.939311,-776.646362,99.954803,109.176048
2113,21.130000,-0.000598,0.001747,0.345448,-0.938436,-778.928467,101.358566,109.189217
2114,21.140000,0.001668,0.003379,0.348099,-0.937450,-781.115417,103.069817,109.296402
2115,21.150000,0.001354,0.003042,0.349561,-0.936908,-783.337036,104.684868,109.354904
2116,21.160000,0.002973,0.001258,0.351313,-0.936252,-785.564270,106.284889,109.200722
2117,21.170000,0.001963,0.001769,0.353380,-0.935476,-787.824585,107.849174,109.260765
2118,21.180000,0.000785,0.001836,0.356180,-0.934415,-789.990173,109.443253,109.230934
2119,21.190000,0.001087,0.002519,0.357924,-0.933747,-792.122803,111.099213,109.181381
2120,21.200000,0.000344,0.001460,0.358648,-0.933472,-794.310608,112.836380,109.214462
2121,21.210000,0.002158,0.002714,0.360733,-0.932663,-796.445312,114.643517,109.322746
2122,21.220000,0.001589,0.001935,0.361928,-0.932203,-798.606201,116.287994,109.292725
2123,21.230000,0.001817,0.002124,0.363670,-0.931524,-800.830872,117.858940,109.273003
2124,21.240000,0.001633,0.002394,0.364575,-0.931170,-803.184265,119.576317,109.283875
2125,21.250000,0.002761,0.002679,0.367780,-0.929905,-805.484314,121.235863,109.294243
2126,21.260000,0.002870,0.002798,0.369367,-0.929275,-807.798401,122.755539,109.307365
2127,21.270000,0.002559,0.002322,0.371749,-0.928327,-810.194519,124.422920,109.360718
2128,21.280000,0.002919,0.004154,0.373861,-0.927471,-812.422424,126.271919,109.421303
2129,21.290000,0.002917,0.003239,0.374684,-0.927143,-814.443542,128.066177,109.396729
2130,21.300000,0.001989,0.002977,0.375912,-0.926648,-816.657349,129.781311,109.355713
2131,21.310000,0.000556,0.001348,0.376322,-0.926488,-818.801819,131.440704,109.386749
2132,21.320000,0.000455,-0.000120,0.378045,-0.925787,-820.908508,133.063156,109.386673
2133,21.330000,-0.000697,0.000665,0.381245,-0.924473,-823.148193,134.779724,109.366211
2134,21.340000,0.001590,0.000987,0.383598,-0.923498,-825.292175,136.431229,109.546425
2135,21.350000,0.001635,0.003239,0.384468,-0.923131,-827.510254,138.142792,109.534622
2136,21.360000,0.000865,0.002192,0.386767,-0.922175,-829.775879,139.936615,109.513390
2137,21.370000,0.000813,0.001955,0.388672,-0.921374,-832.037659,141.722977,109.538818
2138,21.380000,0.000588,0.000963,0.389863,-0.920872,-834.107727,143.547455,109.551109
2139,21.390000,0.001414,0.002252,0.391747,-0.920069,-836.114807,145.359695,109.422974
2140,21.400000,0.001104,0.001779,0.393218,-0.919443,-838.118530,147.210876,109.386147
2141,21.410000,0.001600,0.000670,0.395016,-0.918673,-840.185425,149.016617,109.495667
2142,21.420000,0.001149,0.001161,0.397315,-0.917681,-842.381226,150.710892,109.389153
2143,21.430000,0.001647,0.002353,0.399334,-0.916801,-844.547119,152.500214,109.372910
2144,21.440000,0.002255,0.003184,0.401683,-0.915771,-846.632324,154.283417,109.422989
2145,21.450000,0.001298,0.002565,0.403552,-0.914952,-848.685791,156.075745,109.376274
2146,21.460000,0.001713,0.002045,0.405552,-0.914068,-850.811218,157.852921,109.464172
2147,21.470000,0.000612,0.002891,0.407706,-0.913108,-852.873718,159.634903,109.354874
2148,21.480000,0.001431,0.002164,0.408680,-0.912674,-854.786499,161.595337,109.420494
2149,21.490000,0.001265,0.002125,0.410567,-0.911827,-856.654236,163.551636,109.403107
2150,21.500000,0.000242,0.000945,0.412021,-0.911174,-858.608459,165.381989,109.383324
2151,21.510000,0.001458,0.001466,0.413741,-0.910392,-860.598816,167.215790,109.396881
2152,21.520000,0.000722,0.000835,0.415978,-0.909374,-862.673584,168.934006,109.270149
2153,21.530000,0.001632,0.001647,0.417836,-0.908520,-864.660278,170.843536,109.363663
2154,21.540000,0.001300,0.002608,0.420266,-0.907396,-866.757263,172.758286,109.395226
2155,21.550000,0.001439,0.001468,0.421751,-0.906709,-868.720886,174.631454,109.401070
2156,21.560000,0.001006,0.001994,0.422978,-0.906137,-870.746277,176.544464,109.330528
2157,21.570000,0.000530,0.001685,0.424449,-0.905450,-872.714539,178.445908,109.385094
2158,21.580000,0.000871,0.002157,0.427063,-0.904219,-874.621948,180.343124,109.402191
2159,21.590000,0.000970,0.001244,0.429187,-0.903215,-876.610840,182.209229,109.470764
2160,21.600000,0.002688,0.002728,0.431302,-0.902200,-878.596130,184.268646,109.527534
2161,21.610000,0.000953,0.003481,0.432476,-0.901638,-880.540649,186.226349,109.449020
2162,21.620000,0.000650,0.001824,0.433805,-0.901005,-882.463257,188.095810,109.375053
2163,21.630000,0.001391,0.001443,0.435211,-0.900326,-884.459167,190.046814,109.391731
2164,21.640000,0.002000,0.002374,0.437659,-0.899136,-886.380615,192.000946,109.344833
2165,21.650000,0.002001,0.002156,0.440065,-0.897961,-888.201477,193.936005,109.268539
2166,21.660000,0.001198,0.001161,0.441454,-0.897283,-890.071777,196.137726,109.422333
2167,21.670000,0.001175,0.002428,0.443029,-0.896503,-891.959351,198.191895,109.506889
2168,21.680000,0.001509,0.002840,0.444447,-0.895800,-893.721619,200.161163,109.430428
2169,21.690000,0.000813,0.003179,0.445441,-0.895305,-895.617554,202.287384,109.377960
2170,21.700000,0.001850,0.001480,0.447178,-0.894442,-897.616760,204.346039,109.352974
2171,21.710000,0.002319,0.002791,0.450010,-0.893016,-899.516113,206.338577,109.278160
2172,21.720000,0.002757,0.003581,0.452287,-0.891861,-901.398926,208.366440,109.399750
2173,21.730000,0.002891,0.003376,0.453804,-0.891091,-903.380554,210.431335,109.518456
2174,21.740000,0.002189,0.002408,0.454888,-0.890543,-905.260620,212.406982,109.429543
2175,21.750000,0.002681,0.002316,0.456844,-0.889540,-907.147217,214.412094,109.388031
2176,21.760000,0.002773,0.003557,0.458738,-0.888560,-908.986938,216.344177,109.373779
2177,21.770000,0.002395,0.002236,0.460463,-0.887673,-910.746948,218.357529,109.361420
2178,21.780000,0.001926,0.002548,0.462177,-0.886782,-912.502869,220.486328,109.320587
2179,21.790000,0.003779,0.003155,0.463861,-0.885894,-914.198730,222.797729,109.474907
2180,21.800000,0.003292,0.003757,0.465116,-0.885236,-915.997375,224.977173,109.431755
2181,21.810000,0.002937,0.003836,0.465964,-0.884790,-917.761902,227.163452,109.417755
2182,21.820000,0.003129,0.003295,0.467703,-0.883874,-919.628845,229.308365,109.440010
2183,21.830000,0.003509,0.003644,0.469289,-0.883030,-921.529846,231.403427,109.466621
2184,21.840000,0.002649,0.003619,0.471658,-0.881770,-923.376038,233.487808,109.457962
2185,21.850000,0.003569,0.003632,0.473253,-0.880912,-925.211731,235.638382,109.550850
2186,21.860000,0.003268,0.003315,0.474819,-0.880071,-927.046387,237.814804,109.650307
2187,21.870000,0.004339,0.004176,0.476496,-0.879156,-928.681702,240.043015,109.561249
2188,21.880000,0.003930,0.003480,0.477566,-0.878580,-930.326355,242.288452,109.480995
2189,21.890000,0.004656,0.004608,0.479335,-0.877608,-932.110413,244.584702,109.444878
2190,21.900000,0.005246,0.003900,0.481434,-0.876458,-933.872131,246.771149,109.446213
2191,21.910000,0.004319,0.004230,0.483229,-0.875473,-935.608704,248.994675,109.433968
2192,21.920000,0.004984,0.003422,0.485367,-0.874290,-937.399536,251.278732,109.558807
2193,21.930000,0.004431,0.003594,0.487126,-0.873313,-939.285156,253.491699,109.597855
2194,21.940000,0.003951,0.004462,0.488704,-0.872429,-941.116699,255.685989,109.612427
2195,21.950000,0.004222,0.005130,0.490632,-0.871342,-942.930847,257.942230,109.595581
2196,21.960000,0.003610,0.004788,0.491942,-0.870607,-944.609131,260.143402,109.610451
2197,21.970000,0.005042,0.005107,0.493868,-0.869507,-946.181946,262.418213,109.406876
2198,21.980000,0.005801,0.004009,0.495430,-0.868619,-947.710510,264.677094,109.357056
2199,21.990000,0.005040,0.003164,0.497425,-0.867487,-949.353210,266.848541,109.420494
2200,22.000000,0.005542,0.004088,0.499786,-0.866122,-950.900024,269.041901,109.389992
2201,22.010000,0.004904,0.004544,0.501854,-0.864927,-952.529541,271.239227,109.368179
2202,22.020000,0.005142,0.004789,0.503420,-0.864013,-954.171082,273.446167,109.455673
2203,22.030000,0.004017,0.003792,0.504908,-0.863155,-955.755493,275.601837,109.447830
2204,22.040000,0.004072,0.003482,0.506708,-0.862101,-957.394165,277.810822,109.433830
2205,22.050000,0.004658,0.005126,0.508273,-0.861168,-958.963440,280.129639,109.449669
2206,22.060000,0.005912,0.004702,0.509431,-0.860478,-960.514404,282.513123,109.403183
2207,22.070000,0.005459,0.003981,0.511163,-0.859457,-961.977234,284.892395,109.252205
2208,22.080000,0.005919,0.003293,0.513058,-0.858327,-963.557861,287.294739,109.281219
