Frame,Time (seconds),R.x,R.y,R.z,R.w,P.x,P.y,P.z,omegas.x,omegas.y,omegas.z,omega
12214,122.14,-0.000277,-0.007084,0.030636,0.999506,1279.983643,688.462158,108.20475,0.017315493180764016,-0.006529789260723455,-0.013132161257651404,0.022691807137808682
12215,122.15,-0.000375,-0.007099,0.030612,0.999506,1279.983032,688.456177,108.207207,-0.01971621950062185,-0.0023967216695592202,-0.004659611202240815,0.02040062652748891
12216,122.16,-0.000317,-0.007166,0.030681,0.999503,1279.983154,688.457581,108.207626,0.011281816217291496,-0.013757921581847169,0.013724184163254466,0.02247026956580455
12217,122.17,-0.000265,-0.007186,0.030653,0.999504,1279.982788,688.46167,108.210632,0.01023204824397845,-0.00431388905410222,-0.005679151420667078,0.01247225765036428
12218,122.18,-0.000278,-0.00721,0.030666,0.999504,1279.988647,688.463074,108.21386,-0.002727160828831142,-0.004718609757793266,0.002616121643943259,0.006045393013573324
12219,122.19,-0.000231,-0.007112,0.030672,0.999504,1279.989136,688.455627,108.219604,0.010005041386782756,0.01930168090194939,0.0011370793939279034,0.021770362613884247
12220,122.2,-0.000278,-0.007111,0.030709,0.999503,1279.979736,688.457458,108.222755,-0.00933662253828291,0.00048508590070412924,0.007469364550639207,0.011966588300087039
12221,122.21,-0.000381,-0.006984,0.030721,0.999504,1279.97522,688.454895,108.22036,-0.019792622485617667,0.026020725143481322,0.0025462120789424003,0.03279190811468176
12222,122.22,-0.00027,-0.00723,0.030761,0.999501,1279.975342,688.457153,108.217064,0.020733140535106546,-0.049864796990511745,0.007840667617117075,0.05456956261539518
12223,122.23,-0.000308,-0.007334,0.030793,0.999499,1279.97937,688.45752,108.221161,-0.008189867583571871,-0.020560445108485016,0.006458439001818389,0.02305465828060949
12224,122.24,-0.000234,-0.007184,0.030772,0.999501,1279.980957,688.452271,108.2173,0.015685686409231313,0.02953344349536686,-0.004309513674911891,0.033717012781932856
12225,122.25,-0.000153,-0.007031,0.030772,0.999502,1279.980103,688.450806,108.219238,0.01713357376141105,0.03008763915705099,-0.00011537471623981888,0.034624250045420024
12226,122.26,-0.000233,-0.007115,0.030777,0.999501,1279.969971,688.458435,108.215897,-0.01650199482526336,-0.016300834502971685,0.001115581569049312,0.023222350461215017
12227,122.27,-0.000245,-0.007236,0.03077,0.9995,1279.966309,688.452881,108.212494,-0.003153614010437377,-0.024115160867912842,-0.0013817088674539235,0.02435970821677761
12228,122.28,-0.000238,-0.007297,0.030719,0.999501,1279.975464,688.455444,108.210007,0.0009501484311665075,-0.012233039926188698,-0.010214180185094679,0.015964946750006894
12229,122.29,-0.000221,-0.007046,0.030699,0.999504,1279.987427,688.460999,108.214531,0.004911353035341059,0.050075846356272075,-0.004029298449398366,0.050477193096774356
12230,122.3,-0.000268,-0.007138,0.030833,0.999499,1279.981323,688.460205,108.218094,-0.00977158584958178,-0.018115268925722936,0.026879567935125803,0.03385495577675524
12231,122.31,-0.00017,-0.007192,0.030792,0.9995,1279.982788,688.454224,108.21312,0.019198705051718463,-0.011395290237152123,-0.008344857187822519,0.023834419580450617
12232,122.32,-0.000143,-0.007246,0.030809,0.999499,1279.975464,688.453979,108.211357,0.0050891648908968565,-0.01096289253414157,0.0033637853956922092,0.012545902286808486
12233,122.33,-0.000228,-0.00718,0.030722,0.999502,1279.973511,688.453735,108.216125,-0.016710801606420533,0.013723977904811993,-0.01728470130280199,0.02768319632896461
12234,122.34,-0.000237,-0.007157,0.030683,0.999504,1279.969604,688.462646,108.217712,-0.0017136946302011692,0.004657657651341255,-0.007794429008373127,0.009240327247952129
12235,122.35,-0.000365,-0.007181,0.030671,0.999504,1279.972656,688.462463,108.214134,-0.025751736643674805,-0.004011562335458632,-0.0022167261960658047,0.026156422682866602
12236,122.36,-0.000268,-0.007049,0.030745,0.999502,1279.976318,688.454651,108.216057,0.020306225617360965,0.025783614837835714,0.014675252790704446,0.035951364889251526
12237,122.37,-0.000234,-0.00725,0.03075,0.999501,1279.983765,688.455261,108.211327,0.005567660857390091,-0.04039073041995741,0.0009469443458240412,0.04078365671288776
12238,122.38,-0.000225,-0.007062,0.030806,0.9995,1279.974487,688.45929,108.214569,0.00303645559080073,0.03752182410059128,0.01119631177845734,0.039274224929730185
12239,122.39,-0.000314,-0.007129,0.030757,0.999501,1279.967407,688.465088,108.214127,-0.01827307811739063,-0.012841346423697456,-0.009678580607128118,0.024340922012658934
12240,122.4,-0.000368,-0.007037,0.030704,0.999504,1279.973022,688.459351,108.218025,-0.010304062031892788,0.01873060167576242,-0.010530395054558772,0.023830617983976923
12241,122.41,-0.000243,-0.007136,0.030695,0.999503,1279.980347,688.465027,108.221512,0.024366920015149764,-0.020558523706558068,-0.001976177752568975,0.03194221292471085
12242,122.42,-0.000236,-0.007136,0.030764,0.999501,1279.984985,688.45636,108.211685,0.0014976845020635754,-4.9180823054414465e-05,0.013795435466831818,0.013876581615823076
12243,122.43,-0.000311,-0.007064,0.030819,0.9995,1279.976318,688.461792,108.214478,-0.014471066709397039,0.01485025336467014,0.011111103819626267,0.023524421880106415
12244,122.44,-0.000322,-0.007107,0.030731,0.999502,1279.982056,688.467834,108.220642,-0.0025881462889301167,-0.008519601926160353,-0.017590667441727548,0.01971582357495095
12245,122.45,-0.000355,-0.007141,0.03072,0.999503,1279.98291,688.468384,108.21479,-0.006821253837616857,-0.006591658076741396,-0.0021603336318655464,0.009728643354488958
12246,122.46,-0.00038,-0.007112,0.030698,0.999503,1279.986084,688.462524,108.212967,-0.004850758370496304,0.005952278136714591,-0.004360048274642397,0.008830033564090378
12247,122.47,-0.000318,-0.007017,0.030706,0.999504,1279.985718,688.46405,108.212776,0.012988555809117418,0.01861071821906083,0.0015120965640470774,0.0227452819427424
12248,122.48,-0.000294,-0.007123,0.030753,0.999502,1279.979736,688.473267,108.217621,0.004212481940990911,-0.021342656128056862,0.009367190887227955,0.023685401407226015
12249,122.49,-0.000345,-0.007127,0.030748,0.999502,1279.98584,688.4729,108.214531,-0.010226638542972812,-0.0004856266553895146,-0.0009270819421244858,0.01028005107304702
12250,122.5,-0.0002,-0.007126,0.030821,0.9995,1279.986816,688.470581,108.208435,0.029095600456905842,-0.0006996788386551722,0.014398402848312536,0.03247087188554468
12251,122.51,-0.000239,-0.007113,0.030671,0.999504,1279.98291,688.465088,108.203667,-0.007929582973295803,0.0028508037275633835,-0.02995354483326315,0.031116237177746565
12252,122.52,-0.000245,-0.007173,0.030728,0.999502,1279.97644,688.466553,108.207726,-0.001486464513577885,-0.011962815123621589,0.011412284007484425,0.01659996231018494
12253,122.53,-0.00027,-0.007201,0.030745,0.999501,1279.984497,688.461365,108.206589,-0.005145249140310273,-0.005445840430297029,0.003438946429502182,0.008243610814024832
12254,122.54,-0.000254,-0.007064,0.030699,0.999504,1279.985962,688.460144,108.204994,0.0039747288597802525,0.02729474703710079,-0.009229501074402291,0.029085827741539096
12255,122.55,-0.000258,-0.006907,0.030717,0.999504,1279.980591,688.461914,108.21199,0.00018977578172965984,0.03140806737624007,0.003611840852275894,0.03161563071488431
12256,122.56,-0.000141,-0.0073,0.030808,0.999499,1279.982422,688.46582,108.208427,0.02109948419354193,-0.07929138500498933,0.018039784971510264,0.0840103910898009
12257,122.57,-0.000179,-0.007206,0.030782,0.9995,1279.972534,688.469788,108.19976,-0.0070549322699729345,0.019026911073569453,-0.005145424484094552,0.020934918377126407
12258,122.58,-0.000216,-0.007164,0.03073,0.999502,1279.967529,688.45636,108.207291,-0.007212603116305444,0.008628332135419718,-0.010352286402239008,0.01528527372690585
12259,122.59,-0.00017,-0.007018,0.03073,0.999503,1279.963135,688.463257,108.21489,0.010092778550795264,0.028904177922932768,-6.574760619340592e-05,0.03061568230537525
12260,122.6,-0.000275,-0.007188,0.030788,0.9995,1279.967407,688.461792,108.204926,-0.021953078888747243,-0.0333439588838682,0.0117542722396273,0.04161634513779323
12261,122.61,-0.000175,-0.00719,0.030736,0.999502,1279.967529,688.462952,108.204102,0.019903033924273242,-0.0010098245120295523,-0.010550982191186858,0.022549362078218744
12262,122.62,-0.000311,-0.007062,0.030752,0.999502,1279.977417,688.459045,108.2108,-0.02637659717059763,0.026422702757261694,0.003398453417001457,0.037489112885291276
12263,122.63,-0.000294,-0.007082,0.030678,0.999504,1279.978394,688.454956,108.212555,0.0031709063468546976,-0.004095138164542302,-0.014830188693006063,0.01570857410197944
12264,122.64,-0.000345,-0.007122,0.030598,0.999506,1279.978638,688.460571,108.214539,-0.010553564738463393,-0.007675583628112076,-0.015934459162332548,0.020596099182056873
12265,122.65,-0.000235,-0.007129,0.030692,0.999503,1279.980469,688.456421,108.218239,0.022079998541939455,-0.0020832252173243328,0.018651919080529822,0.02897861708751432
12266,122.66,-0.000222,-0.006922,0.030692,0.999505,1279.985352,688.463318,108.221291,0.003869451894339968,0.04130249041577179,-2.108320705240807e-05,0.041483355903412046
12267,122.67,-0.000159,-0.007098,0.030707,0.999503,1279.980835,688.465515,108.222527,0.011534083062982682,-0.03557273389521624,0.0029157605192765834,0.037509413862248264
12268,122.68,-0.000264,-0.007049,0.030702,0.999504,1279.990601,688.458862,108.218849,-0.020695698627081874,0.01044155400460807,-0.000855028118491169,0.023196315758705215
12269,122.69,-0.000307,-0.007119,0.030794,0.9995,1279.98938,688.45929,108.21981,-0.008896072392483302,-0.013739516206169824,0.018472361414975658,0.024680813313936564
12270,122.7,-0.000285,-0.007169,0.030777,0.999501,1279.980957,688.455261,108.228355,0.004065716305280957,-0.010128024767615465,-0.003438851981556884,0.011442580028975871
12271,122.71,-0.000136,-0.007229,0.030668,0.999503,1279.978271,688.452637,108.223816,0.029259635619236755,-0.01290208600848243,-0.022018488814476433,0.03882530038021612
12272,122.72,-0.000277,-0.007043,0.030788,0.999501,1279.976807,688.455627,108.222435,-0.026871708438847734,0.03804021488934219,0.02420926974880458,0.05249033630126746
12273,122.73,-0.000233,-0.007067,0.030709,0.999503,1279.971436,688.454956,108.226303,0.008536661568974813,-0.005061347634607903,-0.0158677460056815,0.01871569378682991
12274,122.74,-0.000163,-0.007085,0.030678,0.999504,1279.976685,688.464294,108.224648,0.01383872843924122,-0.004025281022031701,-0.006302840679287686,0.015730196843964667
12275,122.75,-0.000251,-0.007022,0.030757,0.999502,1279.979858,688.459534,108.218292,-0.017092856448847667,0.013128278906690627,0.01593119039697763,0.02680149764654064
12276,122.76,-0.000264,-0.007031,0.030671,0.999505,1279.987305,688.457764,108.21553,-0.0027746954994716647,-0.001710604938024369,-0.017192082577123513,0.017498365858199888
12277,122.77,-0.000286,-0.007026,0.030709,0.999504,1279.986694,688.458984,108.218468,-0.004313765622326648,0.0011310441241490332,0.0076335680385924976,0.008840768951565253
12278,122.78,-0.000336,-0.007107,0.030795,0.9995,1279.983521,688.456482,108.220055,-0.010371907713550973,-0.01589541528053075,0.017281663322436802,0.02566898096436643
12279,122.79,-0.000255,-0.007158,0.030731,0.999502,1279.980225,688.456848,108.208534,0.01578696251953222,-0.010686639948641182,-0.012924484101151101,0.02303203743193199
12280,122.8,-0.000171,-0.006974,0.03072,0.999504,1279.9823,688.449097,108.204475,0.017906883654574424,0.03626880657839632,-0.0023220665327686185,0.040515118237791095
12281,122.81,-0.000332,-0.007078,0.030707,0.999503,1279.981445,688.455139,108.207054,-0.032841171309709656,-0.019801449345559705,-0.0023715603934798546,0.038422184059191455
12282,122.82,-0.000254,-0.007323,0.030813,0.999498,1279.974976,688.461548,108.203812,0.014237334234379794,-0.049468823295800754,0.021093498888683643,0.055630943365536235
12283,122.83,-0.000178,-0.007274,0.030762,0.9995,1279.980103,688.457764,108.200996,0.015419752656479558,0.009332248039021452,-0.010316030991305847,0.020767284869775606
12284,122.84,-0.000289,-0.007194,0.030793,0.9995,1279.973389,688.457275,108.201874,-0.021651611479808174,0.0166738145556706,0.006361231469807077,0.02805839691290145
12285,122.85,-0.000194,-0.007149,0.030739,0.999502,1279.967651,688.463379,108.211235,0.0191900518735721,0.008416429376203065,-0.010940999049168648,0.023638947407803743
12286,122.86,-0.000222,-0.007026,0.030754,0.999502,1279.967773,688.457703,108.211403,-0.004819585401383443,0.02475930868944383,0.0030433131797430457,0.025406958206963596
12287,122.87,-0.000334,-0.007207,0.030669,0.999504,1279.979492,688.455505,108.212219,-0.023621488589924383,-0.03548649207521584,-0.01685448659601227,0.045840370432877635
12288,122.88,-0.000274,-0.007168,0.030776,0.999501,1279.978149,688.458923,108.209686,0.012387284745895682,0.007416624901334376,0.02132388951537889,0.025751881724780403
12289,122.89,-0.00018,-0.007199,0.030779,0.9995,1279.971191,688.461853,108.210777,0.018604050611087157,-0.006777091911197312,0.00046939852458571796,0.019805555000746426
12290,122.9,-0.000213,-0.007106,0.030757,0.999502,1279.974487,688.456848,108.21608,-0.006055813483901392,0.018797510777198302,-0.004359249684519895,0.020224300882420512
12291,122.91,-0.000278,-0.006992,0.030698,0.999504,1279.98291,688.458313,108.216843,-0.012376029770918385,0.023193838222492456,-0.011709189891025151,0.02877890498761021
12292,122.92,-0.000318,-0.007002,0.030785,0.999501,1279.977173,688.461304,108.217728,-0.007935939265805433,-0.0017624575694592725,0.017465179988828544,0.019264420592295883
12293,122.93,-0.000313,-0.007015,0.030702,0.999504,1279.979614,688.458313,108.213509,0.0008034178967151941,-0.002620008567611536,-0.016618022537304156,0.016842464138642807
12294,122.94,-0.000181,-0.007228,0.030766,0.999501,1279.982544,688.462463,108.212379,0.025168589001568206,-0.0433975917039997,0.012613534782662805,0.05172919966276656
12295,122.95,-0.000224,-0.007173,0.030681,0.999503,1279.986938,688.46637,108.215736,-0.008380085590868338,0.011265065981164906,-0.01693967036868957,0.0220018176128732
12296,122.96,-0.000208,-0.0072,0.030707,0.999503,1279.98877,688.453064,108.222969,0.003070031611199171,-0.005496659861966382,0.005173252081855373,0.008148674790070802
12297,122.97,-0.000241,-0.007174,0.030741,0.999502,1279.984863,688.454956,108.215057,-0.006388119149875528,0.005397222457320894,0.006851357125650659,0.010811067060656846
12298,122.98,-0.000329,-0.007153,0.030728,0.999502,1279.97876,688.456665,108.214058,-0.017480770915485437,0.004739575384109985,-0.0024714299659805983,0.01827973995159914
12299,122.99,-0.000443,-0.006963,0.03065,0.999506,1279.983643,688.452515,108.2099,-0.021732304354701328,0.03869252769501707,-0.015441222599398702,0.046987616532009946
12300,123.0,-0.000491,-0.007067,0.030811,0.9995,1279.977539,688.472168,108.21862,-0.010009100112332059,-0.020518104000307638,0.03227850202731225,0.03953576064720808
12301,123.01,-0.000344,-0.00709,0.030645,0.999505,1279.989868,688.463501,108.217155,0.02900944327010009,-0.005480176573395171,-0.033424247776501353,0.044595520778904475
12302,123.02,-0.000441,-0.007116,0.030691,0.999503,1279.990845,688.463135,108.213295,-0.019484672642376574,-0.004608916648511391,0.009343466974669201,0.02209513421005262
12303,123.03,-0.000325,-0.006929,0.030759,0.999503,1279.990723,688.462463,108.208832,0.024433096754911288,0.036663392635830024,0.01344464638682527,0.046064510125156714
12304,123.04,-0.000324,-0.007025,0.030612,0.999507,1279.979126,688.464722,108.202515,-0.0005941244218546783,-0.019181498991455655,-0.029417602476431576,0.035123755819234534
12305,123.05,-0.000255,-0.007228,0.030697,0.999503,1279.982422,688.463867,108.208824,0.012669504715851815,-0.04101352386087833,0.016905995210111935,0.046134999331051856
12306,123.06,-0.000355,-0.007065,0.03075,0.999502,1279.980225,688.458801,108.204826,-0.018912765261563817,0.0331935773734481,0.010753740368546483,0.03968814937232785
12307,123.07,-0.00032,-0.007099,0.030752,0.999502,1279.981567,688.459106,108.207886,0.006790239041004663,-0.007012004609684437,0.00034793175086172967,0.009767118888570849
12308,123.08,-0.000286,-0.007166,0.030788,0.9995,1279.97876,688.461853,108.200714,0.006435521548500315,-0.013607583891106346,0.007156153942732002,0.01666711781343096
12309,123.09,-0.000257,-0.007189,0.030794,0.9995,1279.977783,688.454895,108.201042,0.005664074817720183,-0.004776613952270998,0.001156521685292955,0.007499021722752559
12310,123.1,-0.000318,-0.007176,0.030754,0.999501,1279.970581,688.456055,108.199554,-0.012171296675758295,0.0029778807164010782,-0.007913785109337629,0.014820129253390886
12311,123.11,-0.000242,-0.007159,0.03073,0.999502,1279.971191,688.454956,108.205658,0.015262601077080102,0.0029338048683706873,-0.004911750718980534,0.016299677842496398
12312,123.12,-0.00029,-0.007234,0.030717,0.999502,1279.976685,688.459351,108.20108,-0.010074782158230999,-0.014696892155556208,-0.0025336086889024556,0.01799775118053201
12313,123.13,-0.000306,-0.007207,0.030705,0.999503,1279.985718,688.461853,108.196007,-0.00304983625501602,0.005497744493902027,-0.0023802318820459467,0.006722514374469435
